species,model,gene1,gene2,type1,type2,pair_type,growth_wt,growth_KO_A,growth_KO_B,growth_KO_AB,growth_ratio_A,growth_ratio_B,growth_ratio_AB,fitness_A,fitness_B,fitness_AB,synergy_bliss,interaction
E. coli,iML1515,murD,NE_b4290,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b1453,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b2091,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b2282,essential,non-essential,ess_ne,0.876997,0.0,0.758643,0.0,0.0,0.865046,0.0,1.0,0.134954,1.0,0.0,additive
E. coli,iML1515,murD,NE_b3588,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b1612,essential,non-essential,ess_ne,0.876997,0.0,0.803164,0.0,0.0,0.915811,0.0,1.0,0.084189,1.0,0.0,additive
E. coli,iML1515,murD,NE_b0430,essential,non-essential,ess_ne,0.876997,0.0,0.777614,0.0,0.0,0.886678,0.0,1.0,0.113322,1.0,0.0,additive
E. coli,iML1515,murD,NE_b3924,essential,non-essential,ess_ne,0.876997,0.0,0.876909,0.0,0.0,0.9999,0.0,1.0,0.0001,1.0,0.0,additive
E. coli,iML1515,murD,NE_b3733,essential,non-essential,ess_ne,0.876997,0.0,0.284933,0.0,0.0,0.324896,0.0,1.0,0.675104,1.0,0.0,additive
E. coli,iML1515,murD,NE_b1662,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b3578,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b2262,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b2599,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b4159,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b3526,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b1852,essential,non-essential,ess_ne,0.876997,0.0,0.873398,0.0,0.0,0.995896,0.0,1.0,0.004104,1.0,0.0,additive
E. coli,iML1515,murD,NE_b2528,essential,non-essential,ess_ne,0.876997,0.0,0.876995,0.0,0.0,0.999998,0.0,1.0,2e-06,1.0,0.0,additive
E. coli,iML1515,murD,NE_b3990,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b0261,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murD,NE_b2676,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,murF,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,lpxA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,lpxB,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,lpxC,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,lpxD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,ftsW,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,fabI,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,fabH,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,accA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,folA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,folP,essential,essential,ess_ess,0.876997,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,dxr,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,ispD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,lptD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,msbA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2129,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b1870,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b3625,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2542,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b3034,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2199,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b4013,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2406,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b1200,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b0475,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b4290,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b1453,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2091,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2282,essential,non-essential,ess_ne,0.876997,0.0,0.758643,0.0,0.0,0.865046,0.0,1.0,0.134954,1.0,0.0,additive
E. coli,iML1515,murE,NE_b3588,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b1612,essential,non-essential,ess_ne,0.876997,0.0,0.803164,0.0,0.0,0.915811,0.0,1.0,0.084189,1.0,0.0,additive
E. coli,iML1515,murE,NE_b0430,essential,non-essential,ess_ne,0.876997,0.0,0.777614,0.0,0.0,0.886678,0.0,1.0,0.113322,1.0,0.0,additive
E. coli,iML1515,murE,NE_b3924,essential,non-essential,ess_ne,0.876997,0.0,0.876909,0.0,0.0,0.9999,0.0,1.0,0.0001,1.0,0.0,additive
E. coli,iML1515,murE,NE_b3733,essential,non-essential,ess_ne,0.876997,0.0,0.284933,0.0,0.0,0.324896,0.0,1.0,0.675104,1.0,0.0,additive
E. coli,iML1515,murE,NE_b1662,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b3578,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2262,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2599,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b4159,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b3526,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b1852,essential,non-essential,ess_ne,0.876997,0.0,0.873398,0.0,0.0,0.995896,0.0,1.0,0.004104,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2528,essential,non-essential,ess_ne,0.876997,0.0,0.876995,0.0,0.0,0.999998,0.0,1.0,2e-06,1.0,0.0,additive
E. coli,iML1515,murE,NE_b3990,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b0261,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murE,NE_b2676,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,lpxA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,lpxB,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,lpxC,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,lpxD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,ftsW,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,fabI,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,fabH,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,accA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,folA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,folP,essential,essential,ess_ess,0.876997,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,dxr,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,ispD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,lptD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,msbA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2129,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b1870,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b3625,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2542,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b3034,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2199,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b4013,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2406,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b1200,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b0475,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b4290,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b1453,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2091,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2282,essential,non-essential,ess_ne,0.876997,0.0,0.758643,0.0,0.0,0.865046,0.0,1.0,0.134954,1.0,0.0,additive
E. coli,iML1515,murF,NE_b3588,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b1612,essential,non-essential,ess_ne,0.876997,0.0,0.803164,0.0,0.0,0.915811,0.0,1.0,0.084189,1.0,0.0,additive
E. coli,iML1515,murF,NE_b0430,essential,non-essential,ess_ne,0.876997,0.0,0.777614,0.0,0.0,0.886678,0.0,1.0,0.113322,1.0,0.0,additive
E. coli,iML1515,murF,NE_b3924,essential,non-essential,ess_ne,0.876997,0.0,0.876909,0.0,0.0,0.9999,0.0,1.0,0.0001,1.0,0.0,additive
E. coli,iML1515,murF,NE_b3733,essential,non-essential,ess_ne,0.876997,0.0,0.284933,0.0,0.0,0.324896,0.0,1.0,0.675104,1.0,0.0,additive
E. coli,iML1515,murF,NE_b1662,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b3578,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2262,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2599,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b4159,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b3526,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b1852,essential,non-essential,ess_ne,0.876997,0.0,0.873398,0.0,0.0,0.995896,0.0,1.0,0.004104,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2528,essential,non-essential,ess_ne,0.876997,0.0,0.876995,0.0,0.0,0.999998,0.0,1.0,2e-06,1.0,0.0,additive
E. coli,iML1515,murF,NE_b3990,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b0261,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,murF,NE_b2676,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,lpxB,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,lpxC,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,lpxD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,ftsW,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,fabI,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,fabH,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,accA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,folA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,folP,essential,essential,ess_ess,0.876997,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,dxr,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,ispD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,lptD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,msbA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2129,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b1870,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b3625,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2542,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b3034,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2199,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b4013,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2406,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b1200,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b0475,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b4290,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b1453,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2091,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2282,essential,non-essential,ess_ne,0.876997,0.0,0.758643,0.0,0.0,0.865046,0.0,1.0,0.134954,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b3588,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b1612,essential,non-essential,ess_ne,0.876997,0.0,0.803164,0.0,0.0,0.915811,0.0,1.0,0.084189,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b0430,essential,non-essential,ess_ne,0.876997,0.0,0.777614,0.0,0.0,0.886678,0.0,1.0,0.113322,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b3924,essential,non-essential,ess_ne,0.876997,0.0,0.876909,0.0,0.0,0.9999,0.0,1.0,0.0001,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b3733,essential,non-essential,ess_ne,0.876997,0.0,0.284933,0.0,0.0,0.324896,0.0,1.0,0.675104,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b1662,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b3578,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2262,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2599,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b4159,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b3526,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b1852,essential,non-essential,ess_ne,0.876997,0.0,0.873398,0.0,0.0,0.995896,0.0,1.0,0.004104,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2528,essential,non-essential,ess_ne,0.876997,0.0,0.876995,0.0,0.0,0.999998,0.0,1.0,2e-06,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b3990,essential,non-essential,ess_ne,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b0261,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxA,NE_b2676,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxB,lpxC,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,lpxD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,ftsW,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,fabI,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,fabH,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,accA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,folA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,folP,essential,essential,ess_ess,0.876997,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,dxr,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,ispD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,lptD,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,msbA,essential,essential,ess_ess,0.876997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
E. coli,iML1515,lpxB,NE_b2129,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxB,NE_b1870,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxB,NE_b3625,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
E. coli,iML1515,lpxB,NE_b2542,essential,non-essential,ess_ne,0.876997,0.0,0.876997,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,additive
